url,type,error_message
https://www.atlasscoop.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.atlasscoop.com/)"
https://cine-philia.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('javascript:void(0)', 'أعمدة') 
=> base_url == https://cine-philia.com/"
https://boursenews.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/lequipe', ""L'équipe""))"
https://boursenews.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://boursenews.ma/apropo-comminucation-financiere)
=> (contact_link = ('/lequipe', ""L'équipe""))"
https://eljadidainfo.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://eljareedah.com/index.php,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://cine-philia.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.hibazoom.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.dakhlapress.net/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.achewa9e3.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.achewa9e3.com/)"
https://www.almouhitalfilahi.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://azemmourinfo24.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://azemmourinfo24.com/%d9%84%d9%84%d9%86%d8%b4%d8%b1-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%88%d9%82%d8%b9', 'للنشر في الموقع'))"
https://azemmourinfo24.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.cdgcapitalbourse.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/quisommesnous/cdgcapitalbourse', 'Qui sommes-nous'))"
https://www.cdgcapitalbourse.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.lepopulaire.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.centrefrance.com/fr/presse/nous-rejoindre/', 'Nous rejoindre') 
=> base_url == https://www.lepopulaire.fr/"
https://www.challenge.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.challenge.ma/lequipe-de-challenge/', ""L'équipe de challenge""))"
https://www.lalsace.fr/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.challenge.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.mamlakapress.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.egaliteetreconciliation.fr/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('Qui-sommes-nous-1600.html', 'Qui sommes nous\xa0?'))"
https://www.egaliteetreconciliation.fr/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.bna.bh/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://camer.be/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://camer.be/contact', 'Contact'))"
https://www.ladn.eu/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.ladn.eu/nous-contacter/)
=> (contact_link = ('https://www.ladn.eu/equipe/', ""L'équipe""))"
https://www.lemoniteurdespharmacies.fr/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/formation/dpc/besoin-d-aide.html', ""Besoin d'aide ?""))"
https://www.lemoniteurdespharmacies.fr/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/formation/dpc/besoin-d-aide.html', ""Besoin d'aide ?""))"
https://www.lesaffaires.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.lesaffaires.com/#)
=> (contact_link = ('https://www.lesaffaires.com/mes-finances/mon-education-financiere/linflation-plombe-le-bonheur-au-travail/650285', ""L'inflation plombe le bonheur au travail""))"
https://www.lesaffaires.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.lesaffaires.com/#)
=> (contact_link = ('https://www.lesaffaires.com/mes-finances/mon-education-financiere/linflation-plombe-le-bonheur-au-travail/650285', ""L'inflation plombe le bonheur au travail""))"
https://www.lesaffaires.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.lesaffaires.com/#)
=> (contact_link = ('https://www.lesaffaires.com/mes-finances/mon-education-financiere/linflation-plombe-le-bonheur-au-travail/650285', ""L'inflation plombe le bonheur au travail""))"
https://www.lesaffaires.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.lesaffaires.com/publicite', 'Annoncez chez nous') 
=> base_url == https://www.lesaffaires.com/"
http://arabic.people.com.cn/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://arabic.people.com.cn/n3/2022/0419/c31664-10085798.html', 'من نحن') 
=> base_url == http://arabic.people.com.cn/"
https://www.publico.pt/,Warning,"==>>> Warning : contact link not found => contact_link == ('/parceria-publico-tin', 'Parceria PÚBLICO/TIN') 
=> base_url == https://www.publico.pt/"
https://www.publico.pt/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/parceria-publico-tin', 'Parceria PÚBLICO/TIN') 
=> base_url == https://www.publico.pt/"
https://www.lesaffaires.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.lesaffaires.com/page/contactez-nous', 'Contactez-nous') 
=> base_url == https://www.lesaffaires.com/"
https://www.publico.pt/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/', 'PÚBLICO') 
=> base_url == https://www.publico.pt/"
https://www.fool.co.uk/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/help/about-us/', 'About') 
=> base_url == https://www.fool.co.uk/"
https://www.lesaffaires.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.lesaffaires.com/publicite', 'Annoncez chez nous') 
=> base_url == https://www.lesaffaires.com/"
https://www.lahamag.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/category/142-له', 'له'))"
https://www.lahamag.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://air-cosmos.com/home,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.newswire.ca/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://defimedia.info/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.lesaffaires.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.commentcamarche.net/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.commentcamarche.net/infos/27053-qui-sommes-nous/)
=> (contact_link = ('https://www.commentcamarche.net/infos/25957-commentcamarche-l-equipe/', ""L'équipe""))"
https://www.nasdaq.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.lejecos.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/Service-distribution_r13.html', 'Service'))"
https://www.lejecos.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.agriculture.gov.ma/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.men.gov.ma/ar/Pages/Accueil.aspx,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://weblogy.com/nous-contacter', 'Contactez-Nous') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : contact link not found => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'PUBLICITÉ') 
=> base_url == https://business.abidjan.net/"
https://business.abidjan.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.weblogymedia.com/sites-en-regie/abidjan-net/', 'Contactez-nous') 
=> base_url == https://business.abidjan.net/"
https://www.lnc.nc/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/formulaire/contact?destinataire=publicite', 'Le Service Publicité') 
=> base_url == https://www.lnc.nc/"
https://www.radiofrance.fr/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/franceinter/podcasts/serie-ceux-qui-nous-nourrissent', 'Ceux qui nous nourrissent') 
=> base_url == https://www.radiofrance.fr/"
https://www.business-magazine.mu/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.business-magazine.mu/education-careeer/continuous-learning-abroad-cla/)
=> (contact_link = ('/nous-contacter/', 'Nous contacter'))"
https://www.business-magazine.mu/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.atlas-mag.net/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.atlas-mag.net/)"
https://www.dnoticias.pt/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://edicao.dnoticias.pt', 'EdiçãoImpressa') 
=> base_url == https://www.dnoticias.pt/"
https://www.masress.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.masress.com/author/%D8%B9%D8%B5%D8%A7%D9%85+%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D8%B1%D9%8A)
=> contact_link_inf = ('/author/%D8%B9%D8%B5%D8%A7%D9%85+%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D8%B1%D9%8A', 'عصام العماري'))"
https://www.traveldailynews.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.traveldailynews.com/category/associations/)
=> contact_link_inf = ('https://www.traveldailynews.com/category/associations/', 'Associations'))"
https://www.sauress.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.sauress.com/advertisement)
=> contact_link_inf = ('/advertisement', 'الإعلانات'))"
https://www.macg.co/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.macg.co/apropos/contact)
=> contact_link_inf = ('https://www.macg.co/contact', 'Contact'))"
https://www.macg.co/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://ours.macg.co/equipe/', 'Notre équipe') 
=> base_url == https://www.macg.co/"
https://www.fellah-trade.com/fr,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/generique/fr/divers__contact', 'Contactez-nous') 
=> base_url == https://www.fellah-trade.com/fr"
https://elhadat24.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://elhadat24.com/)"
https://www.lapresse.ca/auto/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://info.lapresse.ca', 'À propos de La Presse') 
=> base_url == https://www.lapresse.ca/auto/"
https://www.lapresse.ca/auto/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://info.lapresse.ca', 'À propos de La Presse') 
=> base_url == https://www.lapresse.ca/auto/"
https://www.affaritaliani.it/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.affaritaliani.it/)"
https://allevents.in/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://support.allevents.in', 'Support') 
=> base_url == https://allevents.in/"
https://www.lapresse.ca/auto/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://info.lapresse.ca/a-propos/nos-produits', 'La\xa0Presse+') 
=> base_url == https://www.lapresse.ca/auto/"
https://www.lapresse.ca/auto/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://info.lapresse.ca', 'À propos de nous') 
=> base_url == https://www.lapresse.ca/auto/"
https://www.lapresse.ca/auto/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://publicite.lapresse.ca/', 'Annoncer chez nous') 
=> base_url == https://www.lapresse.ca/auto/"
https://www.infobae.com/america/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:contacto@infobae.com', 'Contacto') 
=> base_url == https://www.infobae.com/america/"
https://www.infobae.com/america/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://mediakit.infobae.com/contactocomercial/', 'Contacto comercial') 
=> base_url == https://www.infobae.com/america/"
https://www.transport-online.nl/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.transport-online.nl/)"
https://paperjam.lu/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:news@paperjam.lu', 'Nouveau Poste ? Informez-Nous !') 
=> base_url == https://paperjam.lu/"
https://www.finanzen.ch/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('https://www.finanzen.net/presse/ ', 'Presse'))"
https://paperjam.lu/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://paperjam.lu/)
=> (contact_link = ('https://paperjam.lu/team', ""L'équipe""))"
https://www.khl.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.alwakeelnews.com/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://abudhabienv.ae/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.babalweb.net/fr/index.html,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('football/equipe-nationale/', 'Equipe nationale'))"
https://www.babalweb.net/fr/index.html,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.businesskorea.co.kr/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/com/com-1.html', 'About Us'))"
https://www.businesskorea.co.kr/,Error,"==>>> Error : tuple index out of range
=> in scraping_contact() at ContactScraping"
https://www.worldfinance.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://www.worldfinance.com/advertise)
=> contact_link_inf = ('https://www.worldfinance.com/advertise', 'Advertise'))"
https://www.faz.net/aktuell/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.frankfurterallgemeine.de/presse', 'Presse') 
=> base_url == https://www.faz.net/aktuell/"
https://www.boad.org/fr,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/fr/nous-decouvrir/', 'Nous découvrir') 
=> base_url == https://www.boad.org/fr"
https://www.boad.org/fr,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/fr/contacts/', 'Contactez-nous') 
=> base_url == https://www.boad.org/fr"
https://www.boad.org/fr,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/fr/nous-decouvrir/', 'Nous découvrir') 
=> base_url == https://www.boad.org/fr"
https://www.boad.org/fr,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('/fr/contacts/', 'Contacts') 
=> base_url == https://www.boad.org/fr"
https://www.joe.co.uk/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.joe.co.uk/contact', 'Contact') 
=> base_url == https://www.joe.co.uk/"
https://www.joe.co.uk/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.joe.co.uk/about', 'About') 
=> base_url == https://www.joe.co.uk/"
https://www.joe.co.uk/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.joe.co.uk/about', 'About') 
=> base_url == https://www.joe.co.uk/"
https://www.joe.co.uk/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.joe.co.uk/contact', 'Contact') 
=> base_url == https://www.joe.co.uk/"
https://www.tunisia-sat.com/forums/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=> (current_link = https://www.tunisia-sat.com/forums/)"
https://portailsudmaroc.com/,Error,"==>>> Error : emails 
=> in extract_contact_information() at ContactProcessing
=>(current_contact_link = https://portailsudmaroc.com/contact)
=> contact_link_inf = ('/contact', 'Contact'))"
https://www.emaratyah.ae/cgi-sys/suspendedpage.cgi,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('mailto:webmaster@emaratyah.ae', 'Contact your hosting provider') 
=> base_url == https://www.emaratyah.ae/cgi-sys/suspendedpage.cgi"
https://www.ticket.ma/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == None)
=> (contact_link = ('/ticket/theatre-humour/l-amour-dans-tous-ses-etats-le-11-fevrier-2020-casablanca', ""L'AMOUR DANS TOUS SES ETATS""))"
https://www.powerengineeringint.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.powerengineeringint.com/about-us/', 'About') 
=> base_url == https://www.powerengineeringint.com/"
https://dailytrust.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://dailytrust.com/about-us', 'About Us') 
=> base_url == https://dailytrust.com/"
https://dailytrust.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://dailytrust.com/contact-us', 'Contact Us') 
=> base_url == https://dailytrust.com/"
https://dailytrust.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://dailytrust.com/advertise', 'Advertise With Us') 
=> base_url == https://dailytrust.com/"
https://www.globalcement.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.propubs.com/about-us', 'About') 
=> base_url == https://www.globalcement.com/"
https://www.globalcement.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('http://www.propubs.com/about-us', 'About') 
=> base_url == https://www.globalcement.com/"
https://www.zenatanews.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.zenatanews.com/%d8%a7%d8%aa%d8%b5%d9%84-%d8%a8%d9%86%d8%a7/', 'اتصل بنا') 
=> base_url == https://www.zenatanews.com/"
https://www.lalamoulati.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://twitter.com/lalamoulatinet', 'المتابعون') 
=> base_url == https://www.lalamoulati.net/"
https://www.lalamoulati.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://instagram.com/lalamoulatinet', 'المتابعون') 
=> base_url == https://www.lalamoulati.net/"
https://www.lalamoulati.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://twitter.com/lalamoulatinet', 'المتابعون') 
=> base_url == https://www.lalamoulati.net/"
https://www.lalamoulati.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://instagram.com/lalamoulatinet', 'المتابعون') 
=> base_url == https://www.lalamoulati.net/"
https://www.lalamoulati.net/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('tel:+212614999191', 'للاتصال بنا+212614999191') 
=> base_url == https://www.lalamoulati.net/"
https://www.pnc-contact.com/,Warning,"==>>> Warning : Unable to access contact page => contact_link == ('https://www.pnc-contact.com/', 'PNC Contact') 
=> base_url == https://www.pnc-contact.com/"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
https://www.pnc-contact.com/,Error,"==>>> Error : tuple index out of range 
=> in for contact_link in contact_links:...
=>(current_url_contact == https://www.pnc-contact.com/contact)
=> (contact_link = ('https://www.pnc-contact.com/author/admin', ""L'équipe de rédaction de PNC Contact""))"
